Model,Scenario,Category,Region,Year,EJ/yr
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10AFRICA,2016,2.9201461
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10CHINA+,2016,22.9425064
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10EUROPE,2016,13.19560504
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10EUROPE,2071,41.04089820000001
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10INDIA+,2071,43.923159999999996
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10LATIN_AM,2071,27.979777600000002
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10MIDDLE_EAST,2071,13.361379999999999
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10EUROPE,2013,12.08064
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10INDIA+,2013,4.42208
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10LATIN_AM,2013,5.5186399999999995
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10MIDDLE_EAST,2013,4.90772
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10NORTH_AM,2013,16.19328
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10PAC_OECD,2013,3.97876
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10REF_ECON,2013,5.28626
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10REST_ASIA,2013,5.76112
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10ROWO,2013,5.2317800000000005
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10AFRICA,2013,1.4791400000000001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10CHINA+,2013,18.764699999999998
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10INDIA+,2016,5.3212576
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10EUROPE,2013,12.08064
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10LATIN_AM,2013,5.5186399999999995
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10MIDDLE_EAST,2013,4.90772
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10NORTH_AM,2013,16.19328
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10PAC_OECD,2013,3.97876
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10REF_ECON,2013,5.28626
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10REST_ASIA,2013,5.76112
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10ROWO,2013,5.2317800000000005
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REST_ASIA,2071,42.755411200000005
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REF_ECON,2071,12.8473738
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10PAC_OECD,2071,13.1722288
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10NORTH_AM,2071,51.0471932
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10INDIA+,2013,4.42208
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10CHINA+,2013,18.764699999999998
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10LATIN_AM,2016,5.4178999
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10NORTH_AM,2016,17.702519
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10CHINA+,2069,40.06027
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10AFRICA,2069,25.084020000000002
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10ROWO,2069,12.21288
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10REST_ASIA,2069,49.77563
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10REF_ECON,2069,11.542
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10PAC_OECD,2069,4.310549999999999
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10NORTH_AM,2069,33.55057
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10MIDDLE_EAST,2069,27.97606
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10LATIN_AM,2069,33.00442
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10INDIA+,2069,59.29677
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10EUROPE,2069,27.21919
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10CHINA+,2069,56.96335
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10AFRICA,2069,43.88856
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10ROWO,2069,11.26629
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10REST_ASIA,2069,45.13951
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10REF_ECON,2069,9.90953
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10PAC_OECD,2069,4.18309
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10NORTH_AM,2069,31.39788
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10MIDDLE_EAST,2069,23.961979999999997
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10LATIN_AM,2069,27.40055
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10INDIA+,2069,57.40141
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10EUROPE,2069,26.32556
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10CHINA+,2069,53.73887
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10EUROPE,2069,22.37244
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10INDIA+,2069,40.22195
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10LATIN_AM,2069,18.90133
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10MIDDLE_EAST,2069,20.375999999999998
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10PAC_OECD,2016,6.7757342000000005
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REF_ECON,2016,4.315413380000001
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REST_ASIA,2016,5.22573276
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10LATIN_AM,2069,32.83115
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10INDIA+,2069,59.25933
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10EUROPE,2069,25.180770000000003
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10CHINA+,2069,56.95495
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10AFRICA,2069,43.792199999999994
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10ROWO,2069,8.21232
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10REST_ASIA,2069,35.6397
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10REF_ECON,2069,7.47363
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10MIDDLE_EAST,2016,4.0345262
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10PAC_OECD,2069,3.15488
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10MIDDLE_EAST,2069,20.20852
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10LATIN_AM,2069,20.46905
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10INDIA+,2069,46.2597
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10EUROPE,2069,17.05998
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10CHINA+,2069,38.40728
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10AFRICA,2069,37.947540000000004
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10ROWO,2069,10.04124
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REST_ASIA,2069,34.4321
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REF_ECON,2069,8.67214
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10PAC_OECD,2069,3.5750699999999997
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10NORTH_AM,2069,25.936680000000003
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10NORTH_AM,2069,23.03171
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10AFRICA,2013,1.4791400000000001
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10ROWO,2013,5.200239999999999
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REST_ASIA,2013,5.72656
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10AFRICA,2071,25.206684561
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10PAC_OECD,2057,3.1646
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10REF_ECON,2057,7.21158
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10REST_ASIA,2057,30.98388
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10ROWO,2057,7.998360000000001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10AFRICA,2057,27.40506
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10CHINA+,2057,52.94032
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10EUROPE,2057,23.53122
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10INDIA+,2057,40.493460000000006
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10LATIN_AM,2057,26.24498
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10MIDDLE_EAST,2057,19.7061
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10NORTH_AM,2057,31.4238
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10PAC_OECD,2057,4.17818
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10REF_ECON,2057,9.76944
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10REST_ASIA,2057,37.59254
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10ROWO,2057,11.11978
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REST_ASIA,2036,14.1884756
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REF_ECON,2036,5.9868512
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10PAC_OECD,2036,9.120004999999999
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10NORTH_AM,2036,28.196151399999998
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10MIDDLE_EAST,2036,7.0062869999999995
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10LATIN_AM,2036,10.8749352
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10INDIA+,2036,18.222184000000002
REMIND 2.1,R2p1_SSP2-NDC,C5,R10ROWO,2013,5.2127
REMIND 2.1,R2p1_SSP2-NDC,C5,R10REST_ASIA,2013,5.7318
REMIND 2.1,R2p1_SSP2-NDC,C5,R10REF_ECON,2013,5.2673
REMIND 2.1,R2p1_SSP2-NDC,C5,R10PAC_OECD,2013,3.9805800000000002
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10MIDDLE_EAST,2013,4.56916
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10NORTH_AM,2013,15.51946
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10PAC_OECD,2013,3.86726
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10REF_ECON,2013,4.82398
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10REST_ASIA,2013,5.66986
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10ROWO,2013,5.07852
REMIND 2.1,R2p1_SSP1-NDC,C5,R10AFRICA,2013,1.46546
REMIND 2.1,R2p1_SSP1-NDC,C5,R10CHINA+,2013,19.02302
REMIND 2.1,R2p1_SSP1-NDC,C5,R10EUROPE,2013,12.07322
REMIND 2.1,R2p1_SSP1-NDC,C5,R10INDIA+,2013,4.4767
REMIND 2.1,R2p1_SSP1-NDC,C5,R10LATIN_AM,2013,5.4953
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10EUROPE,2036,21.9146336
REMIND 2.1,R2p1_SSP1-NDC,C5,R10MIDDLE_EAST,2013,4.96814
REMIND 2.1,R2p1_SSP1-NDC,C5,R10PAC_OECD,2013,3.9805800000000002
REMIND 2.1,R2p1_SSP1-NDC,C5,R10REF_ECON,2013,5.2673
REMIND 2.1,R2p1_SSP1-NDC,C5,R10REST_ASIA,2013,5.7318
REMIND 2.1,R2p1_SSP1-NDC,C5,R10ROWO,2013,5.2127
REMIND 2.1,R2p1_SSP2-NDC,C5,R10AFRICA,2013,1.46546
REMIND 2.1,R2p1_SSP2-NDC,C5,R10CHINA+,2013,19.02302
REMIND 2.1,R2p1_SSP2-NDC,C5,R10EUROPE,2013,12.07322
REMIND 2.1,R2p1_SSP2-NDC,C5,R10INDIA+,2013,4.4767
REMIND 2.1,R2p1_SSP2-NDC,C5,R10LATIN_AM,2013,5.4953
REMIND 2.1,R2p1_SSP2-NDC,C5,R10MIDDLE_EAST,2013,4.96814
REMIND 2.1,R2p1_SSP2-NDC,C5,R10NORTH_AM,2013,16.17132
REMIND 2.1,R2p1_SSP1-NDC,C5,R10NORTH_AM,2013,16.17132
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10CHINA+,2036,38.860577400000004
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10AFRICA,2036,8.817372080000002
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10AFRICA,2013,1.47932
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10PAC_OECD,2013,3.9864800000000002
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10REF_ECON,2013,5.2618
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10REST_ASIA,2013,5.68392
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10ROWO,2013,5.19704
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10AFRICA,2013,1.47932
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10CHINA+,2013,18.764699999999998
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10EUROPE,2013,12.0814
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10INDIA+,2013,4.42254
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10LATIN_AM,2013,5.51982
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10MIDDLE_EAST,2013,4.9086799999999995
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10NORTH_AM,2013,16.19474
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10NORTH_AM,2013,16.09026
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10PAC_OECD,2013,3.9807400000000004
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10REST_ASIA,2013,5.76238
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10ROWO,2013,5.2317
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10AFRICA,2013,1.43166
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10CHINA+,2013,19.053539999999998
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10EUROPE,2013,12.11008
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10INDIA+,2013,4.43738
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10LATIN_AM,2013,5.45032
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10MIDDLE_EAST,2013,4.96394
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10NORTH_AM,2013,16.23878
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10PAC_OECD,2013,3.92266
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REF_ECON,2013,5.5765199999999995
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10REF_ECON,2013,5.286519999999999
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10AFRICA,2069,36.62428
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10MIDDLE_EAST,2013,4.90182
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10INDIA+,2013,4.44618
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10CHINA+,2013,18.764699999999998
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10EUROPE,2013,12.0814
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10INDIA+,2013,4.42254
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10LATIN_AM,2013,5.51982
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10MIDDLE_EAST,2013,4.9086799999999995
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10NORTH_AM,2013,16.19474
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10PAC_OECD,2013,3.9807400000000004
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10REF_ECON,2013,5.286519999999999
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10REST_ASIA,2013,5.76238
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10ROWO,2013,5.2317
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10AFRICA,2013,1.46356
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10LATIN_AM,2013,5.41618
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10CHINA+,2013,18.99536
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10INDIA+,2013,4.44618
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10LATIN_AM,2013,5.41618
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10MIDDLE_EAST,2013,4.90182
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10NORTH_AM,2013,16.09026
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10PAC_OECD,2013,3.9864800000000002
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10REF_ECON,2013,5.2618
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10REST_ASIA,2013,5.68392
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10ROWO,2013,5.19704
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10AFRICA,2013,1.46356
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10CHINA+,2013,18.99536
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10EUROPE,2013,12.06164
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10EUROPE,2013,12.06164
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10ROWO,2069,11.33657
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10REST_ASIA,2069,45.468230000000005
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10REF_ECON,2069,9.83376
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10PAC_OECD,2034,3.31064
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10NORTH_AM,2034,18.59794
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10MIDDLE_EAST,2034,9.660120000000001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10AFRICA,2016,1.6314600000000001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10CHINA+,2016,22.30516
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10EUROPE,2016,11.79992
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10INDIA+,2016,5.3041599999999995
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10LATIN_AM,2016,5.95124
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10MIDDLE_EAST,2016,5.5075199999999995
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10NORTH_AM,2016,16.17304
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10PAC_OECD,2016,3.88584
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10REF_ECON,2016,5.47528
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10REST_ASIA,2016,6.49526
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10ROWO,2016,5.34758
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10AFRICA,2016,1.56076
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10CHINA+,2016,22.26152
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10EUROPE,2016,11.75212
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10INDIA+,2016,5.29242
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10LATIN_AM,2016,5.69124
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10MIDDLE_EAST,2016,5.38582
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10NORTH_AM,2016,15.96494
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10PAC_OECD,2016,3.87926
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10REF_ECON,2016,5.3383
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10REF_ECON,2034,6.6729
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10REST_ASIA,2034,14.02178
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10ROWO,2034,6.34278
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10AFRICA,2034,6.4855
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10MIDDLE_EAST,2069,21.94963
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10LATIN_AM,2069,29.530949999999997
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10INDIA+,2069,47.88465
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10EUROPE,2069,21.48821
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10CHINA+,2069,46.384969999999996
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10AFRICA,2069,40.20446
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REST_ASIA,2069,19.882976447
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REF_ECON,2069,12.867118910999999
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10PAC_OECD,2069,10.058773373200001
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10NORTH_AM,2069,33.918162537
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10MIDDLE_EAST,2069,32.982156821
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10REST_ASIA,2016,6.3212399999999995
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10LATIN_AM,2069,20.117454132
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10EUROPE,2069,31.3596855305
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10CHINA+,2069,44.032695403
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10AFRICA,2069,22.738428298000002
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10REF_ECON,2034,7.30608
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10PAC_OECD,2034,3.55868
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10NORTH_AM,2034,20.37078
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10MIDDLE_EAST,2034,10.41858
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10LATIN_AM,2034,12.077259999999999
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10INDIA+,2034,16.20292
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10EUROPE,2034,16.04072
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10CHINA+,2034,42.33384
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10INDIA+,2069,38.070973311
