,Year,AR6_R10,Type,MW,AnnualMtCO2,MWh/yr,GW
322,2055,R10EUROPE,Construction_low,13330.0,54.5,61888524.0,13.33
323,2055,R10INDIA+,Construction_low,91931.0,380.50000000000006,426817246.79999995,91.931
324,2055,R10LATIN_AM,Construction_low,1929.0,9.0,8955961.200000001,1.929
325,2055,R10MIDDLE_EAST,Construction_low,0.0,0.0,0.0,0.0
326,2055,R10PAC_OECD,Construction_low,9249.33,37.4,42942789.324,9.24933
327,2055,R10REF_ECON,Construction_low,4874.0,22.099999999999998,22629007.200000003,4.874
328,2055,R10REST_ASIA,Construction_low,51905.0,226.9,240984534.0,51.905
329,2056,R10AFRICA,Construction_low,10449.8,41.5,48516331.44,10.449799999999998
330,2056,R10CHINA+,Construction_low,367373.0,1481.0,1705639364.4,367.37300000000005
331,2056,R10EUROPE,Construction_low,10393.0,42.3,48252620.4,10.393
332,2056,R10INDIA+,Construction_low,69721.0,288.0,323700658.8,69.721
333,2056,R10LATIN_AM,Construction_low,1695.0,7.8,7869546.0,1.695
334,2056,R10MIDDLE_EAST,Construction_low,0.0,0.0,0.0,0.0
335,2056,R10PAC_OECD,Construction_low,9175.5,37.0,42600011.4,9.1755
336,2056,R10REF_ECON,Construction_low,3471.0,15.899999999999999,16115158.8,3.471
337,2056,R10REST_ASIA,Construction_low,46189.0,202.20000000000002,214446289.2,46.189
338,2057,R10AFRICA,Construction_low,9879.8,38.7,45869935.44,9.8798
339,2057,R10CHINA+,Construction_low,229966.0,928.5,1067686144.8,229.96599999999998
340,2057,R10EUROPE,Construction_low,8243.0,33.0,38270600.4,8.243
341,2057,R10INDIA+,Construction_low,47311.0,195.5,219655510.8,47.311
342,2057,R10LATIN_AM,Construction_low,1525.0,7.0,7080270.0,1.525
343,2057,R10MIDDLE_EAST,Construction_low,0.0,0.0,0.0,0.0
344,2057,R10PAC_OECD,Construction_low,9107.0,36.7,42281979.6,9.107
345,2057,R10REF_ECON,Construction_low,1052.0,5.0,4884225.6,1.052
346,2057,R10REST_ASIA,Construction_low,34411.0,149.6,159763390.79999998,34.411
347,2058,R10AFRICA,Construction_low,9529.8,37.2,44244955.44,9.5298
348,2058,R10CHINA+,Construction_low,188113.0,758.1,873371036.4,188.113
349,2058,R10EUROPE,Construction_low,6870.0,27.700000000000003,31896036.0,6.87
350,2058,R10INDIA+,Construction_low,36065.0,147.7,167442582.0,36.065
351,2058,R10LATIN_AM,Construction_low,1525.0,7.0,7080270.0,1.525
352,2058,R10MIDDLE_EAST,Construction_low,0.0,0.0,0.0,0.0
353,2058,R10PAC_OECD,Construction_low,8607.0,34.3,39960579.6,8.607
354,2058,R10REF_ECON,Construction_low,752.0,3.5999999999999996,3491385.6,0.752
355,2058,R10REST_ASIA,Construction_low,27924.0,121.5,129645547.2,27.924
356,2059,R10AFRICA,Construction_low,8143.799999999999,31.8,37810034.64,8.143799999999999
357,2059,R10CHINA+,Construction_low,151612.0,608.9,703904193.6,151.612
358,2059,R10EUROPE,Construction_low,6540.0,26.200000000000003,30363912.0,6.54
359,2059,R10INDIA+,Construction_low,27600.0,113.3,128141280.0,27.6
360,2059,R10LATIN_AM,Construction_low,1217.0,5.5,5650287.6,1.217
361,2059,R10MIDDLE_EAST,Construction_low,0.0,0.0,0.0,0.0
362,2059,R10PAC_OECD,Construction_low,8031.0,31.4,37286326.8,8.031
363,2059,R10REF_ECON,Construction_low,691.0,3.3,3208174.8,0.691
364,2059,R10REST_ASIA,Construction_low,25399.0,110.2,117922477.2,25.399
365,2060,R10AFRICA,Construction_low,8143.799999999999,31.8,37810034.64,8.143799999999999
366,2060,R10CHINA+,Construction_low,100356.0,401.8,465932836.79999995,100.356
367,2060,R10EUROPE,Construction_low,4190.0,16.6,19453332.0,4.19
368,2060,R10INDIA+,Construction_low,17185.0,70.7,79786518.0,17.185
369,2060,R10LATIN_AM,Construction_low,496.0,2.3,2302828.8,0.496
370,2060,R10PAC_OECD,Construction_low,6807.0,26.5,31603539.6,6.807
371,2060,R10REF_ECON,Construction_low,441.0,2.1,2047474.8,0.441
372,2060,R10REST_ASIA,Construction_low,14005.0,61.2,65022414.0,14.005
373,2061,R10AFRICA,Construction_low,8143.799999999999,31.8,37810034.64,8.143799999999999
374,2061,R10CHINA+,Construction_low,58052.0,231.7,269523825.6,58.052
375,2061,R10EUROPE,Construction_low,1520.0,6.2,7057056.0,1.52
376,2061,R10INDIA+,Construction_low,13865.0,57.1,64372422.0,13.865
377,2061,R10LATIN_AM,Construction_low,120.0,0.6,557136.0,0.12
378,2061,R10PAC_OECD,Construction_low,4850.0,18.8,22517580.0,4.85
379,2061,R10REF_ECON,Construction_low,120.0,0.6,557136.0,0.12
380,2061,R10REST_ASIA,Construction_low,9136.0,39.7,42416620.8,9.136
381,2062,R10AFRICA,Construction_low,8018.799999999999,31.2,37229684.64,8.018799999999999
382,2062,R10CHINA+,Construction_low,29385.0,117.1,136428678.0,29.385
383,2062,R10EUROPE,Construction_low,1375.0,5.5,6383850.0,1.375
384,2062,R10INDIA+,Construction_low,7140.0,29.700000000000003,33149592.0,7.14
385,2062,R10LATIN_AM,Construction_low,120.0,0.6,557136.0,0.12
386,2062,R10PAC_OECD,Construction_low,3020.0,12.0,14021256.0,3.02
387,2062,R10REST_ASIA,Construction_low,6886.0,29.0,31970320.8,6.886
388,2063,R10AFRICA,Construction_low,7168.799999999999,27.9,33283304.64,7.168799999999999
389,2064,R10AFRICA,Construction_low,7168.799999999999,27.9,33283304.64,7.168799999999999
390,2065,R10AFRICA,Construction_low,7168.799999999999,27.9,33283304.64,7.168799999999999
391,2066,R10AFRICA,Construction_low,7168.799999999999,27.9,33283304.64,7.168799999999999
392,2067,R10AFRICA,Construction_low,6374.0,24.8,29593207.2,6.374
393,2068,R10AFRICA,Construction_low,6374.0,24.8,29593207.2,6.374
394,2069,R10AFRICA,Construction_low,4784.4,18.6,22213012.32,4.7844
395,2070,R10AFRICA,Construction_low,3989.6,15.5,18522914.88,3.9896
396,2071,R10AFRICA,Construction_low,2394.8,9.3,11118577.44,2.3948
397,2072,R10AFRICA,Construction_low,1594.8,6.2,7404337.439999999,1.5948
398,2023,R10AFRICA,Construction_mid,51386.1,255.20000000000002,238575385.07999998,51.3861
399,2023,R10CHINA+,Construction_mid,1125082.0,5089.5,5223530709.6,1125.082
400,2023,R10EUROPE,Construction_mid,135633.86000000002,706.1,629720885.208,135.63386000000003
401,2023,R10INDIA+,Construction_mid,246956.7,1144.3,1146570566.76,246.9567
402,2023,R10LATIN_AM,Construction_mid,16494.0,84.3,76578343.2,16.494
403,2023,R10MIDDLE_EAST,Construction_mid,4385.0,22.299999999999997,20358678.0,4.385
404,2023,R10NORTH_AM,Construction_mid,216313.06,1100.5,1004298274.968,216.31306
405,2023,R10PAC_OECD,Construction_mid,78523.98000000001,382.5,364571134.344,78.52398000000001
406,2023,R10REF_ECON,Construction_mid,85985.5,488.4,399213479.4,85.9855
407,2023,R10REST_ASIA,Construction_mid,124294.6,562.7,577074968.88,124.2946
408,2024,R10AFRICA,Construction_mid,53536.1,263.7,248557405.07999998,53.536100000000005
409,2024,R10CHINA+,Construction_mid,1152077.0,5191.799999999999,5348863095.6,1152.077
410,2024,R10EUROPE,Construction_mid,131324.86,681.6,609715060.008,131.32486
411,2024,R10INDIA+,Construction_mid,275198.2,1252.7,1277690202.9600003,275.19820000000004
412,2024,R10LATIN_AM,Construction_mid,16094.0,82.1,74721223.2,16.094
413,2024,R10MIDDLE_EAST,Construction_mid,5035.0,25.099999999999998,23376498.0,5.035
414,2024,R10NORTH_AM,Construction_mid,212188.36,1078.3,985148117.808,212.18836
415,2024,R10PAC_OECD,Construction_mid,78961.98000000001,382.09999999999997,366604680.74399996,78.96198000000001
416,2024,R10REF_ECON,Construction_mid,82777.5,470.8,384319377.0,82.7775
417,2024,R10REST_ASIA,Construction_mid,143304.1,641.3,665332275.48,143.3041
418,2025,R10AFRICA,Construction_mid,53343.8,262.6,247664594.64,53.34380000000001
419,2025,R10CHINA+,Construction_mid,1149317.0,5171.7,5336048967.6,1149.3169999999998
420,2025,R10EUROPE,Construction_mid,119778.45999999999,618.5,556107434.088,119.77846
421,2025,R10INDIA+,Construction_mid,275948.2,1251.6999999999998,1281172302.96,275.94820000000004
422,2025,R10LATIN_AM,Construction_mid,15440.0,78.69999999999999,71684832.0,15.44
423,2025,R10MIDDLE_EAST,Construction_mid,3710.0,18.3,17224788.0,3.71
424,2025,R10NORTH_AM,Construction_mid,191529.66,970.4000000000001,889233905.4480001,191.52966
425,2025,R10PAC_OECD,Construction_mid,77305.98000000001,373.69999999999993,358916203.944,77.30598000000002
426,2025,R10REF_ECON,Construction_mid,78704.5,447.0,365409252.59999996,78.7045
427,2025,R10REST_ASIA,Construction_mid,144399.1,644.7,670416141.48,144.3991
428,2026,R10AFRICA,Construction_mid,53223.8,261.9,247107458.64,53.223800000000004
429,2026,R10CHINA+,Construction_mid,1147092.0,5159.599999999999,5325718737.6,1147.0919999999999
430,2026,R10EUROPE,Construction_mid,105870.26,546.1999999999999,491534443.128,105.87026
431,2026,R10INDIA+,Construction_mid,275638.2,1247.2,1279733034.96,275.6382
432,2026,R10LATIN_AM,Construction_mid,14867.0,75.39999999999999,69024507.6,14.866999999999999
433,2026,R10MIDDLE_EAST,Construction_mid,2385.0,11.5,11073078.0,2.3850000000000002
434,2026,R10NORTH_AM,Construction_mid,183551.76,928.9,852194111.3280001,183.55176
435,2026,R10PAC_OECD,Construction_mid,76080.98000000001,367.09999999999997,353228773.944,76.08098000000001
436,2026,R10REF_ECON,Construction_mid,75644.5,429.5,351202284.59999996,75.64450000000001
437,2026,R10REST_ASIA,Construction_mid,144539.1,643.6,671066133.48,144.53910000000002
438,2027,R10AFRICA,Construction_mid,48063.8,230.79999999999998,223150610.64,48.0638
439,2027,R10CHINA+,Construction_mid,1230391.5,5483.999999999999,5712461656.200001,1230.3915000000002
440,2027,R10EUROPE,Construction_mid,89705.56,459.4,416484973.968,89.70556
441,2027,R10INDIA+,Construction_mid,276508.2,1246.7,1283772270.96,276.5082
442,2027,R10LATIN_AM,Construction_mid,13035.0,66.19999999999999,60518898.0,13.034999999999998
443,2027,R10MIDDLE_EAST,Construction_mid,2385.0,11.5,11073078.0,2.3850000000000002
444,2027,R10NORTH_AM,Construction_mid,164068.06,827.4,761735188.968,164.06806
445,2027,R10PAC_OECD,Construction_mid,71487.98000000001,343.69999999999993,331904393.544,71.48798000000001
446,2027,R10REF_ECON,Construction_mid,74569.5,422.6,346211274.59999996,74.5695
447,2027,R10REST_ASIA,Construction_mid,148029.1,657.1999999999999,687269505.48,148.0291
448,2028,R10AFRICA,Construction_mid,45462.8,215.59999999999997,211074687.84,45.4628
449,2028,R10CHINA+,Construction_mid,1224454.0,5449.9,5684895031.200001,1224.4540000000002
450,2028,R10EUROPE,Construction_mid,69664.66,341.09999999999997,323439083.44799995,69.66466
451,2028,R10INDIA+,Construction_mid,267836.7,1196.9,1243512230.76,267.8367
452,2028,R10LATIN_AM,Construction_mid,12041.0,60.4,55903954.8,12.040999999999999
453,2028,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
454,2028,R10NORTH_AM,Construction_mid,99900.0,496.0,463815720.0,99.9
455,2028,R10PAC_OECD,Construction_mid,66627.98000000001,316.5,309340385.544,66.62798000000001
456,2028,R10REF_ECON,Construction_mid,19720.4,104.69999999999999,91557873.12,19.7204
457,2028,R10REST_ASIA,Construction_mid,146399.1,648.4,679701741.48,146.3991
458,2029,R10AFRICA,Construction_mid,44566.8,210.89999999999998,206914739.04,44.5668
459,2029,R10CHINA+,Construction_mid,1220836.5,5429.599999999999,5668099702.200001,1220.8365
460,2029,R10EUROPE,Construction_mid,68467.16,334.2,317879330.448,68.46716
461,2029,R10INDIA+,Construction_mid,264508.7,1178.8,1228060992.36,264.5087
462,2029,R10LATIN_AM,Construction_mid,11909.0,59.6,55291105.2,11.908999999999999
463,2029,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
464,2029,R10NORTH_AM,Construction_mid,90763.5,448.2,421396777.8,90.7635
465,2029,R10PAC_OECD,Construction_mid,65633.98000000001,310.9,304725442.344,65.63398000000001
466,2029,R10REF_ECON,Construction_mid,16780.4,87.8,77908041.12,16.7804
467,2029,R10REST_ASIA,Construction_mid,144999.1,641.5,673201821.4799999,144.9991
468,2030,R10AFRICA,Construction_mid,44066.8,208.39999999999998,204593339.04,44.0668
469,2030,R10CHINA+,Construction_mid,1219901.5,5422.2,5663758684.200001,1219.9015
470,2030,R10EUROPE,Construction_mid,64136.16,310.4,297771363.648,64.13616
471,2030,R10INDIA+,Construction_mid,260470.7,1157.0,1209313365.96,260.4707
472,2030,R10LATIN_AM,Construction_mid,11909.0,59.6,55291105.2,11.908999999999999
473,2030,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
474,2030,R10NORTH_AM,Construction_mid,66855.0,327.2,310394394.0,66.855
475,2030,R10PAC_OECD,Construction_mid,62466.98,293.4,290021694.74399996,62.46698000000001
476,2030,R10REF_ECON,Construction_mid,16176.4,84.1,75103789.91999999,16.1764
477,2030,R10REST_ASIA,Construction_mid,140799.1,620.8,653702061.4799999,140.7991
478,2031,R10AFRICA,Construction_mid,42266.8,198.99999999999997,196236299.04,42.2668
479,2031,R10CHINA+,Construction_mid,1216799.0,5404.599999999999,5649354397.200001,1216.799
480,2031,R10EUROPE,Construction_mid,57362.56,277.4,266322893.56800002,57.36256
481,2031,R10INDIA+,Construction_mid,258765.7,1147.1,1201397391.96,258.76570000000004
482,2031,R10LATIN_AM,Construction_mid,10509.0,52.4,48791185.2,10.508999999999999
483,2031,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
484,2031,R10NORTH_AM,Construction_mid,60523.1,293.7,280996648.68,60.5231
485,2031,R10PAC_OECD,Construction_mid,59543.98,278.4,276450790.344,59.543980000000005
486,2031,R10REF_ECON,Construction_mid,14551.4,75.1,67559239.91999999,14.5514
487,2031,R10REST_ASIA,Construction_mid,139099.1,612.7,645809301.4799999,139.0991
488,2032,R10AFRICA,Construction_mid,41166.8,193.49999999999997,191129219.04,41.1668
489,2032,R10CHINA+,Construction_mid,1211295.5,5373.7,5623802747.400001,1211.2955
490,2032,R10EUROPE,Construction_mid,50559.16,242.0,234736068.048,50.559160000000006
491,2032,R10INDIA+,Construction_mid,256715.7,1135.4,1191879651.96,256.71569999999997
492,2032,R10LATIN_AM,Construction_mid,10509.0,52.4,48791185.2,10.508999999999999
493,2032,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
494,2032,R10NORTH_AM,Construction_mid,49489.4,237.4,229769386.32,49.4894
495,2032,R10PAC_OECD,Construction_mid,58238.18,272.0,270388222.104,58.23818
496,2032,R10REF_ECON,Construction_mid,12726.4,64.7,59086129.919999994,12.7264
497,2032,R10REST_ASIA,Construction_mid,135999.1,598.5,631416621.4799999,135.9991
498,2033,R10AFRICA,Construction_mid,38646.8,180.7,179429363.04,38.6468
499,2033,R10CHINA+,Construction_mid,1203172.0,5329.4,5586086961.6,1203.172
500,2033,R10EUROPE,Construction_mid,49630.16,236.4,230422906.84800002,49.630160000000004
501,2033,R10INDIA+,Construction_mid,254665.7,1124.1,1182361911.96,254.66570000000002
502,2033,R10LATIN_AM,Construction_mid,10443.0,52.0,48484760.400000006,10.443
503,2033,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
504,2033,R10NORTH_AM,Construction_mid,47097.5,225.29999999999998,218664273.0,47.0975
505,2033,R10PAC_OECD,Construction_mid,57447.18,268.09999999999997,266715767.30400002,57.44718
506,2033,R10REF_ECON,Construction_mid,12033.4,60.5,55868669.519999996,12.033399999999999
507,2033,R10REST_ASIA,Construction_mid,132778.1,583.9,616462162.68,132.7781
508,2034,R10AFRICA,Construction_mid,37446.8,174.7,173858003.04,37.4468
509,2034,R10CHINA+,Construction_mid,1197914.0,5301.7,5561675119.200001,1197.914
510,2034,R10EUROPE,Construction_mid,47694.16,225.9,221434446.048,47.694160000000004
511,2034,R10INDIA+,Construction_mid,253325.7,1116.8,1176140559.96,253.3257
512,2034,R10LATIN_AM,Construction_mid,10443.0,52.0,48484760.400000006,10.443
513,2034,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
514,2034,R10NORTH_AM,Construction_mid,43669.1,207.4,202746897.48,43.6691
515,2034,R10PAC_OECD,Construction_mid,56024.58,261.4,260110920.024,56.02458000000001
516,2034,R10REF_ECON,Construction_mid,11003.4,54.9,51086585.519999996,11.0034
517,2034,R10REST_ASIA,Construction_mid,129909.1,570.6,603141969.48,129.9091
518,2035,R10AFRICA,Construction_mid,35316.8,163.99999999999997,163968839.04,35.3168
519,2035,R10CHINA+,Construction_mid,1192294.0,5272.5,5535582583.200001,1192.2939999999999
520,2035,R10EUROPE,Construction_mid,44571.76,209.4,206937767.328,44.571760000000005
521,2035,R10INDIA+,Construction_mid,250458.2,1101.1,1162827330.96,250.4582
522,2035,R10LATIN_AM,Construction_mid,6413.0,31.5,29774276.400000002,6.413
523,2035,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
524,2035,R10NORTH_AM,Construction_mid,43638.1,207.2,202602970.68,43.6381
525,2035,R10PAC_OECD,Construction_mid,51603.58,239.6,239585101.22399998,51.60358000000001
526,2035,R10REF_ECON,Construction_mid,10838.4,53.9,50320523.519999996,10.838399999999998
527,2035,R10REST_ASIA,Construction_mid,127868.1,560.9,593666014.68,127.86810000000001
528,2036,R10AFRICA,Construction_mid,33786.8,156.29999999999998,156865355.04,33.7868
529,2036,R10CHINA+,Construction_mid,1185395.0,5235.099999999999,5503551906.000001,1185.395
530,2036,R10EUROPE,Construction_mid,40587.76,186.70000000000002,188440852.128,40.58776
531,2036,R10INDIA+,Construction_mid,247888.2,1086.8000000000002,1150895334.96,247.8882
532,2036,R10LATIN_AM,Construction_mid,6413.0,31.5,29774276.400000002,6.413
533,2036,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
534,2036,R10NORTH_AM,Construction_mid,42684.1,202.1,198173739.48,42.6841
535,2036,R10PAC_OECD,Construction_mid,49247.58,228.4,228646664.42400002,49.247580000000006
536,2036,R10REF_ECON,Construction_mid,10323.4,51.0,47929481.519999996,10.3234
537,2036,R10REST_ASIA,Construction_mid,125813.1,551.6,584125060.68,125.8131
538,2037,R10AFRICA,Construction_mid,31950.8,147.0,148341174.24,31.950799999999997
539,2037,R10CHINA+,Construction_mid,1173105.0,5169.9,5446491894.000001,1173.105
540,2037,R10EUROPE,Construction_mid,36876.76,167.6,171211421.328,36.876760000000004
541,2037,R10INDIA+,Construction_mid,246333.2,1078.1999999999998,1143675780.96,246.3332
542,2037,R10LATIN_AM,Construction_mid,6050.0,29.6,28088940.0,6.05
543,2037,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
544,2037,R10NORTH_AM,Construction_mid,36890.3,173.2,171274284.84,36.8903
545,2037,R10PAC_OECD,Construction_mid,45154.08,205.7,209641362.624,45.15408000000001
546,2037,R10REF_ECON,Construction_mid,10223.4,50.4,47465201.519999996,10.2234
547,2037,R10REST_ASIA,Construction_mid,123724.1,541.1,574426251.48,123.7241
548,2038,R10AFRICA,Construction_mid,30723.8,140.79999999999998,142644458.64,30.723799999999997
549,2038,R10CHINA+,Construction_mid,1163250.0,5117.299999999999,5400737100.000001,1163.25
550,2038,R10EUROPE,Construction_mid,35233.76,159.6,163583300.928,35.233760000000004
551,2038,R10INDIA+,Construction_mid,244524.2,1068.3,1135276955.76,244.5242
552,2038,R10LATIN_AM,Construction_mid,6050.0,29.6,28088940.0,6.05
553,2038,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
554,2038,R10NORTH_AM,Construction_mid,34630.6,161.7,160782949.68,34.6306
555,2038,R10PAC_OECD,Construction_mid,42171.58,191.50000000000003,195794211.624,42.171580000000006
556,2038,R10REF_ECON,Construction_mid,9963.4,48.9,46258073.519999996,9.963399999999998
557,2038,R10REST_ASIA,Construction_mid,121924.1,532.6,566069211.48,121.92410000000001
558,2039,R10AFRICA,Construction_mid,27548.8,124.70000000000002,127903568.64,27.5488
559,2039,R10CHINA+,Construction_mid,1150190.2,5049.099999999999,5340103060.56,1150.1901999999998
560,2039,R10EUROPE,Construction_mid,35039.76,158.5,162682597.728,35.03976
561,2039,R10INDIA+,Construction_mid,242893.5,1059.1,1127705941.8,242.8935
562,2039,R10LATIN_AM,Construction_mid,6050.0,29.6,28088940.0,6.05
563,2039,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
564,2039,R10NORTH_AM,Construction_mid,33414.0,155.5,155134519.20000002,33.414
565,2039,R10PAC_OECD,Construction_mid,37961.58,170.9,176248023.624,37.961580000000005
566,2039,R10REF_ECON,Construction_mid,9963.4,48.9,46258073.519999996,9.963399999999998
567,2039,R10REST_ASIA,Construction_mid,117669.1,513.5,546314097.48,117.66910000000001
568,2040,R10AFRICA,Construction_mid,25588.8,114.70000000000002,118803680.64,25.5888
569,2040,R10CHINA+,Construction_mid,1140165.2,4995.9,5293558990.56,1140.1652
570,2040,R10EUROPE,Construction_mid,32302.760000000002,144.6,149975254.128,32.30276
571,2040,R10INDIA+,Construction_mid,240148.5,1043.9,1114961455.8,240.1485
572,2040,R10LATIN_AM,Construction_mid,5885.0,28.700000000000003,27322878.0,5.885
573,2040,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
574,2040,R10NORTH_AM,Construction_mid,33185.0,154.2,154071318.0,33.185
575,2040,R10PAC_OECD,Construction_mid,36388.58,162.7,168944899.224,36.388580000000005
576,2040,R10REF_ECON,Construction_mid,9363.4,45.199999999999996,43472393.519999996,9.363399999999999
577,2040,R10REST_ASIA,Construction_mid,110614.1,480.29999999999995,513559143.48,110.61410000000001
578,2041,R10AFRICA,Construction_mid,23271.8,102.9,108046313.04,23.2718
579,2041,R10CHINA+,Construction_mid,1126104.2,4923.299999999999,5228276579.760001,1126.1042
580,2041,R10EUROPE,Construction_mid,31365.16,139.1,145622164.848,31.36516
581,2041,R10INDIA+,Construction_mid,238443.5,1034.6,1107045481.8,238.4435
582,2041,R10LATIN_AM,Construction_mid,5885.0,28.700000000000003,27322878.0,5.885
583,2041,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
584,2041,R10NORTH_AM,Construction_mid,28390.6,129.9,131811877.68,28.3906
585,2041,R10PAC_OECD,Construction_mid,31158.58,137.1,144663055.224,31.15858
586,2041,R10REF_ECON,Construction_mid,9223.4,44.4,42822401.519999996,9.2234
587,2041,R10REST_ASIA,Construction_mid,107934.1,467.20000000000005,501116439.48,107.93410000000002
588,2042,R10AFRICA,Construction_mid,20345.8,88.0,94461480.24,20.345799999999997
589,2042,R10CHINA+,Construction_mid,1114268.2,4860.7,5173324398.960001,1114.2682
590,2042,R10EUROPE,Construction_mid,30885.16,136.5,143393620.848,30.885160000000003
591,2042,R10INDIA+,Construction_mid,237388.5,1028.6,1102147327.8,237.3885
592,2042,R10LATIN_AM,Construction_mid,3948.0,18.5,18329774.4,3.948
593,2042,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
594,2042,R10NORTH_AM,Construction_mid,24032.3,108.39999999999999,111577162.44,24.0323
595,2042,R10PAC_OECD,Construction_mid,28074.58,122.10000000000001,130344660.024,28.07458
596,2042,R10REF_ECON,Construction_mid,9008.4,43.1,41824199.519999996,9.008399999999998
597,2042,R10REST_ASIA,Construction_mid,107934.1,467.20000000000005,501116439.48,107.93410000000002
598,2043,R10AFRICA,Construction_mid,18994.8,81.1,88189057.44,18.994799999999998
599,2043,R10CHINA+,Construction_mid,1104000.2,4806.8,5125652128.56,1104.0002
600,2043,R10EUROPE,Construction_mid,30019.16,131.9,139372956.048,30.01916
601,2043,R10INDIA+,Construction_mid,235348.5,1017.6999999999999,1092676015.8,235.3485
602,2043,R10LATIN_AM,Construction_mid,3948.0,18.5,18329774.4,3.948
603,2043,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
604,2043,R10NORTH_AM,Construction_mid,23437.3,105.0,108814696.44,23.4373
605,2043,R10PAC_OECD,Construction_mid,24524.58,105.20000000000002,113862720.024,24.52458
606,2043,R10REF_ECON,Construction_mid,8968.4,42.9,41638487.519999996,8.968399999999999
607,2043,R10REST_ASIA,Construction_mid,107605.1,465.6,499588958.28,107.60510000000001
608,2044,R10AFRICA,Construction_mid,18308.8,77.6,85004096.64,18.308799999999998
609,2044,R10CHINA+,Construction_mid,1085674.2,4714.5,5040568175.760001,1085.6742
610,2044,R10EUROPE,Construction_mid,27481.16,119.5,127589529.648,27.481160000000003
611,2044,R10INDIA+,Construction_mid,233613.5,1009.3,1084620757.8,233.6135
612,2044,R10LATIN_AM,Construction_mid,3948.0,18.5,18329774.4,3.948
613,2044,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
614,2044,R10NORTH_AM,Construction_mid,22107.3,98.1,102639772.44,22.1073
615,2044,R10PAC_OECD,Construction_mid,21941.58,93.5,101870367.624,21.941580000000002
616,2044,R10REF_ECON,Construction_mid,8736.4,41.599999999999994,40561357.92,8.7364
617,2044,R10REST_ASIA,Construction_mid,107605.1,465.6,499588958.28,107.60510000000001
618,2045,R10AFRICA,Construction_mid,17622.8,74.30000000000001,81819135.84,17.622799999999998
619,2045,R10CHINA+,Construction_mid,1060134.2,4591.1,4921991063.76,1060.1342
620,2045,R10EUROPE,Construction_mid,27409.16,119.10000000000001,127255248.04800001,27.40916
621,2045,R10INDIA+,Construction_mid,233131.0,1006.8,1082380606.8,233.131
622,2045,R10LATIN_AM,Construction_mid,3948.0,18.5,18329774.4,3.948
623,2045,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
624,2045,R10NORTH_AM,Construction_mid,21522.3,95.5,99923734.44,21.522299999999998
625,2045,R10PAC_OECD,Construction_mid,19231.33,81.4,89287218.924,19.23133
626,2045,R10REF_ECON,Construction_mid,8476.4,40.099999999999994,39354229.92,8.4764
627,2045,R10REST_ASIA,Construction_mid,106465.1,460.1,494296166.28,106.4651
628,2046,R10AFRICA,Construction_mid,17622.8,74.30000000000001,81819135.84,17.622799999999998
629,2046,R10CHINA+,Construction_mid,1018771.2,4390.900000000001,4729950927.36,1018.7712
630,2046,R10EUROPE,Construction_mid,24966.16,105.30000000000001,115912887.648,24.966160000000002
631,2046,R10INDIA+,Construction_mid,229806.0,991.1,1066943296.8,229.806
632,2046,R10LATIN_AM,Construction_mid,3948.0,18.5,18329774.4,3.948
633,2046,R10MIDDLE_EAST,Construction_mid,710.0,3.1999999999999997,3296388.0,0.71
634,2046,R10NORTH_AM,Construction_mid,21087.9,93.3,97906902.12,21.0879
635,2046,R10PAC_OECD,Construction_mid,18273.33,76.4,84839416.52399999,18.27333
636,2046,R10REF_ECON,Construction_mid,8076.4,37.99999999999999,37497109.92,8.0764
637,2046,R10REST_ASIA,Construction_mid,104665.1,453.0,485939126.28,104.66510000000001
638,2047,R10AFRICA,Construction_mid,17622.8,74.30000000000001,81819135.84,17.622799999999998
639,2047,R10CHINA+,Construction_mid,941819.2,4031.0000000000005,4372678181.76,941.8192
640,2047,R10EUROPE,Construction_mid,24216.16,101.30000000000001,112430787.648,24.216160000000002
641,2047,R10INDIA+,Construction_mid,227268.0,978.4,1055159870.4,227.268
