Model,Scenario,Category,Region,Year,EJ/yr
REMIND 2.1,R2p1_SSP1-NDC,C5,R10ROWO,2018,0.86692
REMIND 2.1,R2p1_SSP2-NDC,C5,R10AFRICA,2018,0.72158
REMIND 2.1,R2p1_SSP2-NDC,C5,R10CHINA+,2018,13.891300000000001
REMIND 2.1,R2p1_SSP2-NDC,C5,R10EUROPE,2018,2.38626
REMIND 2.1,R2p1_SSP2-NDC,C5,R10INDIA+,2018,4.3735
REMIND 2.1,R2p1_SSP2-NDC,C5,R10LATIN_AM,2018,0.28400000000000003
REMIND 2.1,R2p1_SSP2-NDC,C5,R10MIDDLE_EAST,2018,0.1814
REMIND 2.1,R2p1_SSP1-NDC,C5,R10MIDDLE_EAST,2018,0.1814
REMIND 2.1,R2p1_SSP2-NDC,C5,R10NORTH_AM,2018,4.15758
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10EUROPE,2018,2.14058
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10AFRICA,2018,0.63866
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10REF_ECON,2048,0.45643999999999996
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10REST_ASIA,2048,0.00804
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10ROWO,2048,0.0012599999999999998
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10AFRICA,2018,0.8087211418
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10CHINA+,2018,15.637569346
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10EUROPE,2018,2.3669002428
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10INDIA+,2018,4.003381994
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10LATIN_AM,2018,0.35690027
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10MIDDLE_EAST,2018,0.0854368768
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10NORTH_AM,2018,5.0096226186
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10PAC_OECD,2018,1.8301416984
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10CHINA+,2018,14.49808
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REF_ECON,2018,1.1265722674
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10AFRICA,2018,0.62036
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10CHINA+,2018,14.49016
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10EUROPE,2018,2.14316
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10INDIA+,2018,4.1995000000000005
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10LATIN_AM,2018,0.22774
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10MIDDLE_EAST,2018,0.16858
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10NORTH_AM,2018,4.07582
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10PAC_OECD,2018,1.02564
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10REF_ECON,2018,1.27376
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10REST_ASIA,2018,2.30228
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10ROWO,2018,0.8298200000000001
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REST_ASIA,2018,2.1142568916
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10CHINA+,2044,0.38039999999999996
REMIND 2.1,R2p1_SSP2-NDC,C5,R10PAC_OECD,2018,1.011
REMIND 2.1,R2p1_SSP2-NDC,C5,R10REST_ASIA,2018,2.28734
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10LATIN_AM,2044,0.00084
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10INDIA+,2044,3.5766999999999998
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10EUROPE,2044,0.014240000000000003
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10CHINA+,2044,0.64968
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10AFRICA,2044,0.007099999999999999
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10ROWO,2044,0.027400000000000008
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REST_ASIA,2044,1.1448
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REF_ECON,2044,0.7040200000000001
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10PAC_OECD,2044,0.4563
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10AFRICA,2018,0.72302
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10CHINA+,2018,14.73098
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10MIDDLE_EAST,2044,0.0009
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10EUROPE,2018,2.36914
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10LATIN_AM,2018,0.30168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10MIDDLE_EAST,2018,0.1883
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10NORTH_AM,2018,4.51542
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10PAC_OECD,2018,1.01864
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10REF_ECON,2018,1.24904
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10REST_ASIA,2018,2.31424
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10ROWO,2018,0.85714
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10AFRICA,2018,0.59954
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10CHINA+,2018,14.02068
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10EUROPE,2018,2.24638
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,R10INDIA+,2018,4.1276399999999995
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10INDIA+,2018,4.17246
REMIND 2.1,R2p1_SSP2-NDC,C5,R10REF_ECON,2018,1.24658
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10NORTH_AM,2044,0.00474
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10REF_ECON,2044,0.66316
REMIND 2.1,R2p1_SSP2-NDC,C5,R10ROWO,2018,0.86692
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10ROWO,2044,0.00196
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10REST_ASIA,2044,0.041800000000000004
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10REF_ECON,2044,0.6632
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10PAC_OECD,2044,0.32302
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10NORTH_AM,2044,0.00438
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10MIDDLE_EAST,2044,0.00112
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10LATIN_AM,2044,0.0008600000000000001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10INDIA+,2044,4.6569
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10EUROPE,2044,0.0026
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10CHINA+,2044,0.38261999999999996
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10PAC_OECD,2044,0.28004
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REST_ASIA,2096,4.407795469194
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10PAC_OECD,2096,1.735872e-07
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10NORTH_AM,2096,2.898e-08
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10MIDDLE_EAST,2096,3.3621704
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10LATIN_AM,2096,1.073138332725
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10INDIA+,2096,4.8998464
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10EUROPE,2096,7.779939999999999e-07
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10CHINA+,2096,8.109938215600001
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10AFRICA,2096,0.001739459456
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10AFRICA,2044,0.00216
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10ROWO,2044,0.00119999999999992
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10REST_ASIA,2044,0.11800000000000005
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REF_ECON,2096,4.21122e-07
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,R10AFRICA,2044,0.00226
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10ROWO,2094,0.0002
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10REST_ASIA,2094,0.03372
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10CHINA+,2049,14.99990616
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10EUROPE,2049,0.036918529
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10INDIA+,2049,4.464816600000001
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10LATIN_AM,2049,0.8102748504
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10MIDDLE_EAST,2049,1.5528764000000002
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10NORTH_AM,2049,0.0043581668
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10PAC_OECD,2049,0.0421621782
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REF_ECON,2049,0.3676340264
REMIND 2.1,R2p1_SSP2-NDC,C5,R10ROWO,2044,0.002
REMIND 2.1,R2p1_SSP2-NDC,C5,R10REST_ASIA,2044,0.03452000000000001
REMIND 2.1,R2p1_SSP2-NDC,C5,R10REF_ECON,2044,0.61866
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,R10AFRICA,2049,0.8096194802000001
REMIND 2.1,R2p1_SSP2-NDC,C5,R10PAC_OECD,2044,0.38686
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10CHINA+,2020,16.49121891
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10EUROPE,2020,1.72691326
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10INDIA+,2020,4.158195372
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10LATIN_AM,2020,0.348723812
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10MIDDLE_EAST,2020,0.029964998
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10NORTH_AM,2020,5.012595209
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10PAC_OECD,2020,1.829614904
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REF_ECON,2020,1.189498013
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REST_ASIA,2020,2.09755426
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10AFRICA,2020,0.5166
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10CHINA+,2020,14.7194
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10AFRICA,2020,0.780066575
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10EUROPE,2020,1.7664
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10AFRICA,2094,0.0
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10EUROPE,2094,0.0
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10MIDDLE_EAST,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10LATIN_AM,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10INDIA+,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10EUROPE,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10CHINA+,2094,0.00112
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10AFRICA,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10ROWO,2094,0.0002
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10REST_ASIA,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10REF_ECON,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10PAC_OECD,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10NORTH_AM,2094,0.0001
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10CHINA+,2094,0.0
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10MIDDLE_EAST,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10INDIA+,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10EUROPE,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10CHINA+,2094,0.00028
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10AFRICA,2094,0.0001
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REST_ASIA,2094,0.0
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REF_ECON,2094,0.0
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10PAC_OECD,2094,0.0
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10NORTH_AM,2094,0.0
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10MIDDLE_EAST,2094,0.0
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10LATIN_AM,2094,0.0
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,R10INDIA+,2094,0.0
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10LATIN_AM,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10NORTH_AM,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10INDIA+,2020,4.6863
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10MIDDLE_EAST,2020,0.1583
REMIND 2.1,R2p1_SSP2-NDC,C5,R10CHINA+,2020,13.9129
REMIND 2.1,R2p1_SSP2-NDC,C5,R10EUROPE,2020,2.1687
REMIND 2.1,R2p1_SSP2-NDC,C5,R10INDIA+,2020,4.9041
REMIND 2.1,R2p1_SSP2-NDC,C5,R10LATIN_AM,2020,0.276
REMIND 2.1,R2p1_SSP2-NDC,C5,R10MIDDLE_EAST,2020,0.1736
REMIND 2.1,R2p1_SSP2-NDC,C5,R10NORTH_AM,2020,3.7771
REMIND 2.1,R2p1_SSP2-NDC,C5,R10PAC_OECD,2020,0.9376
REMIND 2.1,R2p1_SSP2-NDC,C5,R10REF_ECON,2020,1.3191
REMIND 2.1,R2p1_SSP2-NDC,C5,R10REST_ASIA,2020,2.4141
REMIND 2.1,R2p1_SSP2-NDC,C5,R10ROWO,2020,0.6726
REMIND 2.1,R2p1_SSP2-NDC,C5,R10NORTH_AM,2044,0.00472
REMIND 2.1,R2p1_SSP2-NDC,C5,R10AFRICA,2020,0.6851
REMIND 2.1,R2p1_SSP2-NDC,C5,R10MIDDLE_EAST,2044,0.00112
REMIND 2.1,R2p1_SSP2-NDC,C5,R10INDIA+,2044,5.41386
REMIND 2.1,R2p1_SSP2-NDC,C5,R10EUROPE,2044,0.004860000000000001
REMIND 2.1,R2p1_SSP2-NDC,C5,R10CHINA+,2044,0.7029
REMIND 2.1,R2p1_SSP2-NDC,C5,R10AFRICA,2044,0.0019399999999999999
REMIND 2.1,R2p1_SSP1-NDC,C5,R10ROWO,2044,0.00123999999999992
REMIND 2.1,R2p1_SSP1-NDC,C5,R10REST_ASIA,2044,1.00108
REMIND 2.1,R2p1_SSP1-NDC,C5,R10REF_ECON,2044,0.61546
REMIND 2.1,R2p1_SSP1-NDC,C5,R10PAC_OECD,2044,0.33458
REMIND 2.1,R2p1_SSP1-NDC,C5,R10NORTH_AM,2044,0.0052
REMIND 2.1,R2p1_SSP1-NDC,C5,R10MIDDLE_EAST,2044,0.00098
REMIND 2.1,R2p1_SSP1-NDC,C5,R10LATIN_AM,2044,0.00074
REMIND 2.1,R2p1_SSP2-NDC,C5,R10LATIN_AM,2044,0.0006399999999999999
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10LATIN_AM,2020,0.1819
REMIND 2.1,R2p1_SSP1-NDC,C5,R10ROWO,2020,0.6726
REMIND 2.1,R2p1_SSP1-NDC,C5,R10REF_ECON,2020,1.3191
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10NORTH_AM,2020,3.6975
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10PAC_OECD,2020,0.9624
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10REF_ECON,2020,1.3646
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10REST_ASIA,2020,2.439
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,R10ROWO,2020,0.6335000000000001
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10AFRICA,2020,0.5471
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10CHINA+,2020,14.7216
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10EUROPE,2020,1.7621
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10INDIA+,2020,4.7591
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10LATIN_AM,2020,0.1816
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10MIDDLE_EAST,2020,0.1558
REMIND 2.1,R2p1_SSP1-NDC,C5,R10REST_ASIA,2020,2.4141
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10NORTH_AM,2020,3.6924
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10REF_ECON,2020,1.3806
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10REST_ASIA,2020,2.3873
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10ROWO,2020,0.6132
REMIND 2.1,R2p1_SSP1-NDC,C5,R10AFRICA,2020,0.6851
REMIND 2.1,R2p1_SSP1-NDC,C5,R10CHINA+,2020,13.9129
REMIND 2.1,R2p1_SSP1-NDC,C5,R10EUROPE,2020,2.1687
REMIND 2.1,R2p1_SSP1-NDC,C5,R10INDIA+,2020,4.9041
REMIND 2.1,R2p1_SSP1-NDC,C5,R10LATIN_AM,2020,0.276
REMIND 2.1,R2p1_SSP1-NDC,C5,R10MIDDLE_EAST,2020,0.1736
REMIND 2.1,R2p1_SSP1-NDC,C5,R10NORTH_AM,2020,3.7771
REMIND 2.1,R2p1_SSP1-NDC,C5,R10PAC_OECD,2020,0.9376
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10PAC_OECD,2020,0.9576
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10PAC_OECD,2048,0.24628
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10PAC_OECD,2094,0.0001
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,R10REST_ASIA,2094,0.0001
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10EUROPE,2094,0.0001
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10CHINA+,2094,0.0001
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10AFRICA,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10ROWO,2094,0.0002
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10REST_ASIA,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10REF_ECON,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10PAC_OECD,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10NORTH_AM,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10MIDDLE_EAST,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10LATIN_AM,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10INDIA+,2094,0.05586
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10INDIA+,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10EUROPE,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10AFRICA,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10ROWO,2094,0.0002
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10REST_ASIA,2094,0.0033
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10REF_ECON,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10PAC_OECD,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10NORTH_AM,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10MIDDLE_EAST,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10LATIN_AM,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10INDIA+,2094,0.029220000000000003
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10EUROPE,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10CHINA+,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,R10CHINA+,2094,0.0001
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,R10AFRICA,2094,0.0001
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10LATIN_AM,2094,0.0001
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10NORTH_AM,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10REF_ECON,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10PAC_OECD,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10NORTH_AM,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10MIDDLE_EAST,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10LATIN_AM,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10INDIA+,2094,0.057659999999999996
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10EUROPE,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10CHINA+,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,C5,R10AFRICA,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10ROWO,2094,0.0002
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10REST_ASIA,2094,0.00516
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10MIDDLE_EAST,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10REF_ECON,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10NORTH_AM,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10MIDDLE_EAST,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10LATIN_AM,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10INDIA+,2094,0.00392
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10EUROPE,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10CHINA+,2094,0.0001
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,C5,R10AFRICA,2094,0.0001
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10ROWO,2094,0.0002
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),C5,R10REST_ASIA,2094,0.0001
